basin_id,basin_name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,average
236,Comoe,89.6,0.7,0.9,21,61.2,184.6,135.4,203.6,302,204.4,108.1,59.3,114.2
237,Orinoco,14712,1981.7,3222,9639.5,19300.5,27474.1,31384.6,27826.1,22407.3,20689.1,15477.9,9366.2,16956.7
238,Bandama,267.4,0.8,1.1,23.7,61.4,304.2,211.1,589.8,1114.9,637.3,294.6,176.3,306.9
239,Oueme,91.8,0.2,0.2,1.4,48.2,195.3,253,264.2,378.7,207.6,99.8,60.2,133.4
240,Sassandra,452.3,0.3,0.6,25.8,61.9,450.1,664.6,927.7,1664.6,1083.2,520.7,297.5,512.4
241,Shebelle,225.2,9.9,10.9,506.4,351,205.1,318.8,401,388.9,336.4,322.1,158.3,269.5
242,Mono,24.4,0.1,2.9,10.1,25.2,66.1,71.4,63.9,94.4,57.9,26.5,16,38.2
243,Congo,38781.7,18567.6,25336.9,27793.8,18695,12504.4,11096.3,14292,18079.1,22224.7,21780.2,24631.5,21148.6
244,Atrato,1781.7,459.4,547.3,863.5,1124.9,1175.4,1195.3,1219.4,1337.9,1428.2,1406.4,1107.4,1137.2
245,Cuyuni,1959.6,627.4,566,853.6,1974.3,2695.6,2604.3,2026.9,1089.2,717.4,733.1,1314.3,1430.1
246,Cavally,459.1,21.2,44.2,106.6,310.6,683.7,489.5,388.4,841,837.6,587.1,331,425
247,Tano,64.3,0,6.5,37.3,109.4,271.3,140,67.4,96.2,162.2,84.4,43.7,90.2
248,Cross,797.3,0.3,121.6,237,469.3,946.4,1565.6,1826.7,2324.9,2163.2,890.4,522.9,988.8
249,Sanaga,962.5,0.6,47.3,400.8,813.7,1168,1585.8,1923.4,2745.2,2671.6,1076.6,631.2,1168.9
250,Pra,75.7,0.6,20.5,56.4,131.6,263.3,138.2,65.6,129.2,207.9,96.6,49.5,102.9
251,Davo,26.7,0,0,0.4,1.9,108.6,56.6,25.3,47.6,57.7,38.6,17.9,31.8
252,Essequibo,1013.8,395.3,422.1,586.4,1432.7,2611.4,2344,1591.5,787.3,487.8,375,621.1,1055.7
253,Kelantan,715,87.8,68.5,83.5,86.8,96.3,98.8,112.2,270.6,417,486.3,543.8,255.6
254,Corantijn,262.7,165.9,342.2,710.9,2259.5,2636.2,1942.3,1216.8,602.5,362.3,218.8,138.5,904.9
255,Coppename,310.2,278.9,308.1,414.3,804.7,915.7,772.2,466.3,232.1,139.1,84,64.2,399.1
256,Kinabatangan,564,172.5,135.1,134.6,135.1,229.8,157.6,228.5,293.7,277.7,249.9,381.8,246.7
257,Maroni,769.9,916.7,1065.3,1531.4,2216.1,2029.1,1418.6,868.5,448.4,269.9,163,113.1,984.2
258,San Juan (Columbia - Pacific),1212.9,440.7,523.2,691.3,824.8,782.5,781,794.2,820.7,905.9,905.8,781.2,788.7
259,Amazonas,190075.1,141017.2,162784.5,171575.3,142636.9,112877.6,84821.2,59821.4,47615.3,48736,59615.2,91142.2,109393.2
260,Pahang,1155.2,258.5,283.3,392.4,387.5,252.1,172.7,164.7,279.1,543,722.5,835.2,453.8
261,Nyong,253.8,0,77.2,230.6,363.4,300.9,139.6,135.6,486.9,678,340,166.5,264.4
262,Oyapock,856.4,808.7,963.5,1250,1320.6,1151.1,705.3,414,226.3,136.7,82.5,117.3,669.4
263,Rajang,4099.4,1702.6,1931.5,2042.2,1987.1,1553.9,1376.4,1371.2,1848.5,2225.8,2371.2,2455.4,2080.4
264,Ntem,411.1,1.7,88.6,324.7,519.1,361.6,158.2,94.1,311.7,886.2,638.6,285.7,340.1
265,Ogooue,4545.3,1513.9,3146.8,4155.3,3829.4,1590,923.6,558.3,501,1730.3,4718.4,3488.7,2558.4
266,Rio Araguari,945.4,1075.5,1387.2,1692.3,1623.6,1424.8,854.6,497.3,275.3,166.2,100.4,79.7,843.5
267,Mira,414.6,251.9,258.2,286,406.5,391.9,249.7,245.8,271.1,233.1,256.6,182.6,287.3
268,Esmeraldas,584.4,847.6,1135.2,1348.6,933.7,500.8,279.8,175.2,117.8,115.8,151.1,193.3,532
269,Tana,58.1,2.9,7.8,102.6,141.2,66.6,36.7,22.7,14,20.7,52.1,61,48.9
270,Daule & Vinces,546.2,816.1,1052,939.3,483.9,296.4,183.1,129,94.5,89.4,91.6,80.2,400.1
271,Rio Gurupi,98.3,409.7,929.4,902.7,685.2,430.3,282.6,152.9,90.2,54.5,32.9,20.6,340.8
272,Rio Capim,307.6,1121.3,1760,1585.2,1185,756.5,523.3,313.9,175.7,105.2,63.5,41.1,661.5
273,Tocantins,16587.4,13165.4,14385.3,9144.3,4822.1,2913.5,1786.2,1117.1,784.6,795.8,3307.2,8908.7,6476.5
274,Kouilou,801.5,480.1,790.2,1061.3,613.7,285.3,172.5,104.5,63.3,38.3,226.1,600.2,436.4
275,Nyanga,232,138.3,188.2,208.9,104.7,53.5,32.3,19.5,11.8,7.1,138.6,161,108
276,Rio Parnaiba,407.9,749.4,1466.6,1398.4,624.8,344.7,209.5,128.3,78.8,48.5,31.4,111.8,466.7
277,Rio Itapecuru,16.9,245,652,650.7,330.3,176.7,104.2,62.9,38.1,23.1,13.9,8.5,193.5
278,Rio Acarau,4.5,6.4,162.1,215.4,129.3,60.3,35.9,22,13.6,8.4,5.2,3.3,55.5
279,Pangani,6.9,4.5,7,40.6,98.7,48,30.5,17.4,12,7.7,5.7,5.5,23.7
280,Rio Pindare,50.7,460.9,943.4,905.1,534.9,283.1,163,97.8,59.1,35.7,21.6,13.1,297.4
281,Sepik,3075.2,1911.1,2533.1,2436.2,1879.5,1484.8,1359.2,1362.5,1541.5,1620.1,1617,1836.5,1888.1
282,Rio Mearim,71.3,542.7,1089.1,931.5,464.4,250.6,149.1,90.2,54.6,33,20,12.3,309.1
283,Chira,15.2,41.7,75.9,68.3,27.6,17.3,12.4,10.4,7.6,4.4,4.6,3.4,24.1
284,Rufiji,367.2,765.4,1536.8,1760.9,805.4,425.8,257.1,155.8,94.7,57.6,35.3,83.8,528.8
285,Rio Jaguaribe,12.8,2.3,323.9,548.9,312.5,172.4,103.1,64,42.7,28.4,18.5,12.1,136.8
286,Purari,1417.8,840,1040.9,1067,892,707,590.5,613,770.6,723.2,727.2,843.2,852.7
287,Ruvu,24.3,24.5,72.4,190.5,144.4,57.5,34.8,21.2,13,7.9,4.8,14.7,50.8
288,Rio Paraiba,7.5,0.4,0.7,17.9,50.8,102.8,79.4,41.7,23.1,14.6,9.3,5.9,29.5
289,Solo (Bengawan Solo),571.1,483.1,486.7,344.4,189.9,106.3,66.4,44.5,34.2,21.2,50,220,218.2
290,Sao Francisco,5543.3,3050.3,2796.4,1502.3,931.4,1005.7,989.5,668.7,333.1,253.7,986,3746.2,1817.2
291,Brantas,359.2,348.2,352.5,249.5,139.4,79,48.7,32.7,24.4,14.2,32.1,106.2,148.8
292,Santa,91.1,112.6,130.2,79.9,42.2,25,15.7,11.4,8.8,15.9,25.7,26.6,48.8
293,Zambezi,14656,16403.8,13703,6465.6,3653.6,2187.3,1332.7,840.7,523.6,324.4,261.1,4300.2,5387.7
294,Rio Vaza-Barris,3.4,0.3,0.3,0.3,12.3,30.2,35.5,20.5,10,6.2,3.8,2.4,10.4
295,Rio Itapicuru,11.3,0.5,0.4,1.4,19.8,52.6,129.1,72.6,33.9,20.5,12.4,7.7,30.2
296,Rio Paraguacu,54.8,37.1,60.1,141,298.9,233.2,293.3,175.6,91,53.5,38.9,32.8,125.9
297,Canete,51.5,46.7,46.2,25.7,13.4,8.2,5.1,3.5,2.6,8.6,12.5,22.8,20.6
298,Rio De Contas,59.4,24,51.6,111.4,110,89.6,91.6,58.5,35.8,22.2,33,45,61
299,Roper,87,307.4,336.4,119.8,71.7,43.3,26.2,15.9,9.7,5.9,3.5,2.1,85.8
300,Daly,156.7,536.8,496.4,183.8,110.4,66.8,40.4,24.5,14.9,9.1,5.4,3.4,137.4
301,Drysdale,5.2,56.7,54.1,19.3,11.7,7,4.3,2.6,1.6,0.9,0.6,0.3,13.7
302,Parana,21195.9,14570.6,13669.3,10027.2,7997.7,6909.3,4501,3607.4,3909.3,4882.2,6576.5,11498.5,9112.1
303,Durack,0,0.4,0.3,0.1,0.1,0,0,0,0,0,0,0,0.1
304,Rio Prado,139.2,56.7,71.5,83.5,48.7,37.4,33.8,21.3,11.7,7.3,27.5,109.8,54
305,Victoria,0,4.1,2.8,1.1,0.7,0.4,0.2,0.1,0.1,0.1,0,0,0.8
306,Mitchell(N. Au),216,1243.4,1175.4,523.3,287,172,104.2,63.5,38.9,24,14.5,8.6,322.6
307,Majes,178.8,199,175.2,87.2,46.5,28,16.9,10.5,6.9,6.3,5.9,72.6,69.5
308,Ord,0,0.8,0.3,0.5,0.8,1,1.3,1.5,1.6,1.3,0.7,0,0.8
309,Jequitinhonha,841.6,329.8,286.2,172.1,94.3,59.4,40.7,25.2,14.8,12.1,135.1,630.5,220.1
310,Macarthur,0.1,0.2,11.1,2.9,1.8,1.1,0.6,0.4,0.2,0.1,0.1,0.1,1.6
311,Fitzroy,1.1,89.3,98.1,33.5,20.2,12.2,7.4,4.5,2.7,1.6,1,0.6,22.7
312,Gilbert,36.6,275,225.2,85.6,51.2,30.9,18.7,11.3,6.8,4.2,2.5,1.5,62.5
313,Mucuri,266.4,82.5,63,50.8,33.4,22.8,17.7,10,5.8,4.3,42.5,209.2,67.4
314,Rio Doce,2512.7,1059.7,848.4,492.3,260.3,156.9,96.6,60.4,37.4,23.6,466.9,1819.8,652.9
315,Save,440.7,671.2,488.1,213.1,125.5,77.3,48.6,34.8,26.2,17,8.3,69.7,185
316,Burdekin,138,735.9,732.5,377.4,200.2,119.6,72.8,45.4,29.3,19.2,11.9,6.5,207.4
317,Tsiribihina,1926.4,1960.9,1809.9,830.9,470.9,287.4,178.6,109,65.8,39.7,59.8,568.3,692.3
318,Buzi,260.9,383.4,377.8,150.5,87.6,53,32.2,19.8,12.3,7.7,4.5,22.2,117.7
319,Loa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
320,Limpopo,376,611.8,560.6,286.6,153.4,100.3,71.8,66.8,66.1,49.4,31.9,61.7,203
321,De Grey,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Paraiba Do Sul,1476.8,821.1,764.8,436,247.8,151.9,94,61.7,52.9,118,326.7,880.1,452.6
323,Fortescue,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Mangoky,371.6,440.8,370.5,179.8,103.6,66.1,44.1,27.3,16.6,10,11.3,66.7,142.4
325,Fitzroy,14.5,381.9,427,177.1,98.8,60.2,38.6,26.5,20.4,16,10.9,7,106.6
326,Orange,371.4,419.1,449.2,280.5,161.4,97.9,68.5,64,62.3,72.5,107,176.8,194.2
327,Ashburton,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Rio Ribeira Do Iguape,435,331.5,285.2,177.5,147.1,156.4,107.6,88.6,120.2,172.1,154.8,197.5,197.8
330,Incomati,208,223.7,205.5,103.4,55.4,34.7,22.7,16.8,13.5,8.7,25.9,91.3,84.1
331,Murray,573.7,275.9,300.2,222.1,255.9,430.7,502.3,633,674.2,667.5,462.9,400.1,449.9
332,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Maputo,185,143.8,123.7,64.9,35.9,22.9,15,11.6,9.2,6.6,22.5,93.4,61.2
334,Uruguay,3140.5,1126.7,1622.4,2798.1,3389.9,3831.6,3268.9,3124.1,3775.3,4032.1,2572.9,1917.4,2883.3
335,Tugela,151.7,157.4,150.6,74.5,40.9,25.3,17.3,14.9,13.4,13,17.2,75.2,62.6
336,Colorado (Argentinia),700.2,69.2,44.2,27.1,74.6,141.4,168.3,186,181.7,474.4,630.5,515.1,267.7
337,Rio Jacui,1001,498.4,580.2,784.2,979.4,1158.6,1067.9,1029,1148.6,1027.3,681.2,558.8,876.2
338,Huasco,18.4,3.3,2,1.2,0.7,0.5,0.3,0.3,0.3,0.3,0.1,9.2,3.1
339,Limari,23.6,20.3,8.2,4.2,2.5,5.6,3.7,3.5,2.9,3.1,2.3,6.4,7.2
340,Negro (Uruguay),260.3,17.4,98.4,299.8,454.8,662.4,644.6,658,675.8,564.6,310.8,169.3,401.4
341,Groot-Vis,2.1,4.8,4.6,2.8,2.3,1.9,2,2.6,4.3,5.5,3.8,3.8,3.4
342,Salado,202.3,4.9,14.6,157.5,245.6,247,221.1,191.9,252.2,313.6,283.6,153.5,190.7
343,Blackwood,15.9,0.1,0.1,0.1,0,6,50.9,81.5,60.3,33.4,17.4,10.5,23
344,Rapel,223.9,35.6,22.7,13.3,102.1,274.7,271.3,237.1,175.4,140.3,82.5,136.3,142.9
345,Negro (Argentinia),492.3,19.8,69.4,202,805.1,1171.8,1242.1,1215,1006.1,873.6,632.5,348.1,673.1
346,Biobio,302.6,5.8,59.7,183.8,747.3,957.3,1008.5,934.1,826.2,594.6,361.9,209,515.9
347,Waikato,242,87.2,76.4,120.3,254.3,328.5,323.4,310.4,277.8,271.2,216.1,156.3,222
348,South Esk,37.3,1.8,2.1,6.5,15.3,41.7,78.6,94.3,80.6,71.6,43.4,27.1,41.7
349,Chubut,167.5,14,34.4,67.2,254.8,452.7,519.4,623.2,449.3,290.8,179.2,116.1,264
350,Clutha,205.8,84.2,96.6,138.8,136.9,138.9,128.4,144.7,179.7,191.4,152.5,131.9,144.2
351,Baker,385.8,126,219.8,327.7,451.9,507.2,550.8,529.7,429.8,376.5,315.9,256.6,373.1
352,Santa Cruz,330.4,77,112,236.4,318.1,370.1,315.4,493,644.2,645.4,321.2,208.5,339.3
353,Ganges,6436.4,2196.3,3289.5,2579.3,2584.4,5564.7,15724.9,25704,19394.6,9568.4,6524.3,3925.2,8624.3
354,Salween,1673.2,19.1,118.5,302.3,569.3,2411.1,4929.8,6413.6,5517.3,3631.9,1947.4,1104.5,2386.5
355,Hong(Red),956,16.1,20.9,50.9,313.3,1487.9,3689.4,4528.9,3276.8,1920.5,1086.7,629.8,1498.1
356,Lake Chad,1374.1,27.1,28.9,36,52.6,245.4,1597.8,7283.3,5590.2,2810,1481.8,898.2,1785.5
357,Okavango,815,1297.8,1723.8,794.3,408.2,246.6,149.2,90.4,55,33.4,20.1,176.4,484.2
358,Tarim,48.4,15.4,53.9,118.7,331.4,569.1,665.3,472.1,270.3,108.2,59,32.8,228.7
359,Horton,2.5,0.1,0,0,15.8,63,18.7,11,6.6,4,2.4,1.5,10.5
360,Hornaday,2.5,0,0,0,0,36.3,29.1,14,7.4,4.5,2.7,1.6,8.2
361,Conception,0.1,0.4,0.7,1,0.8,0.9,0.9,1.2,1.1,0.8,0.3,0.2,0.7
362,Ulua,347.2,15.5,8.5,6.3,3.9,102.1,358.3,399.5,627.2,549.7,383.4,252.4,254.5
363,Patacua,342.2,23.7,10.8,6.5,3.9,14.2,138.7,178.6,287.7,435.2,360.5,258.7,171.7
364,Coco,553.6,28.7,14.1,8.7,9.7,339.7,648.8,591.8,656.1,787.8,557.7,408.2,383.8
365,Ocona,107.9,116.4,103.4,49,27,16.2,9.8,6.1,4,9.8,14.2,47,42.6
366,Cuanza,2072.1,1513,2059.2,1749.4,710.6,425.5,257.3,155.8,94.5,61.5,60.8,1091.7,854.3
367,Cunene,365.8,516,1048.1,585,264.6,159.8,96.5,58.4,35.3,22.6,19.6,128.5,275
368,Doring,8.8,4.1,5.1,3,0.8,18.4,29.7,35.2,27.2,21,12.3,8.6,14.5
369,Gamka,13.1,2.9,5.8,8.1,8.2,10.2,9,12.6,22.3,21.2,17.4,11.2,11.8
370,Groot- Kei,0.5,1.3,3.4,2.6,1.7,1.2,1.1,1.2,1.6,1.7,1.2,0.9,1.5
371,Lurio,920.9,1237,1217.8,504.4,287,173.4,104.7,63.3,38.2,23.1,13.9,93.6,389.8
372,Messalo,188.3,363.7,439.4,219.8,109.6,66.2,40,24.1,14.6,8.8,5.3,3.2,123.6
373,Rovuma,1821.2,3053,3618.4,1863.8,921.1,555.9,335.8,202.8,122.5,74,44.7,103.3,1059.7
374,Galana,37.4,1.6,7,119.5,130.9,65.5,35.5,20.9,12.9,8,40.6,39.2,43.2
375,Pyasina,94.1,1,0.6,0.4,0.3,1716.5,565.8,374.8,360.8,162.8,98.4,59.4,286.2
376,Popigay,17,0.2,0.1,0.1,0,410.5,150.8,82.1,50.2,29.4,17.7,10.7,64.1
377,Fuchun Jiang,250.7,393.4,649.9,607.5,805.2,1114.6,484,287.4,256.5,177.3,141.5,114.5,440.2
378,Min Jiang,342,452.2,1288.9,1252.7,1944.2,2128.8,970,745.1,576.5,409.9,268.2,176.1,879.6
379,Han Jiang,85.9,37.9,248.2,402.1,758.5,943.6,489.5,425.1,331,156.6,93.3,56.8,335.7
380,Mamberamo,3089.3,1890.8,2522.1,2293.6,1944.7,1568.5,1677.1,1592.9,1739.5,1309.5,1434.7,1726.2,1899.1
381,Lorentz,98.6,89,103.1,95,69.3,50.8,56.2,50.8,69.2,39.9,55.4,52.5,69.1
382,Eilanden,1086.2,666.9,767.1,750.2,713.5,648.9,647.1,618,674.3,540.3,565,655.8,694.4
383,Uwimbu,1790.5,1079,1275.8,1198.4,1202,1086.5,1052.7,1025.3,1077.5,910.6,871.5,1080.3,1137.5
384,Sungai Kajan,2153.9,818.5,1097.7,1323.9,1374.1,1159.1,1021,983.6,1286.2,1400,1564,1365.9,1295.6
385,Sungai Mahakam,3721.2,1575.3,2027,2751.3,2520,1933.7,1366.3,1130,1190.3,1480.5,2230.6,2523.3,2037.5
386,Sungai Kapuas,5898.3,2671.2,3045.5,3103.2,2702.7,2058.3,1478.7,1321.6,1787.3,2755.1,3458.7,3524.5,2817.1
387,Batang Kuantan,764.1,292.1,346.4,463.4,365.1,215.1,128.1,105.1,167.7,345,515.9,520.5,352.4
388,Batang Hari,2183.7,907.2,1090,1250.5,958,564.2,353.4,308.1,487.6,882.3,1254.6,1435.3,972.9
389,Flinders,0.1,18,5.6,3.1,1.9,1.1,0.7,0.4,0.3,0.2,0.1,0.1,2.6
390,Leichhardt,6.4,7,2.4,1.4,0.9,0.5,0.3,0.2,0.1,0.1,0,0,1.6
391,Escaut (Schelde),270.3,141.2,120.8,94.5,57,33.8,22.3,16,11,12.7,74.7,149.2,83.6
392,Issyk-Kul,60.1,9.7,426.4,677,859.2,798,600.5,334.3,214.4,117,76.9,41,351.2
393,Balkhash,54.7,1.2,439.8,809.3,818,581.4,420.5,273.7,181,82.5,89,36.3,315.6
394,Eyre Lake,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
395,Lake Mar Chiquita,98,118.9,205.2,100.8,52.2,32.5,22.5,17.4,16.2,17.1,19,27.5,60.6
396,Lake Turkana,416.5,1.8,20.1,397.7,660.1,883,1343.7,1565.6,1309.8,827,500.3,278.9,683.7
397,Dead Sea,121,136.3,90.8,57.9,51.4,40.7,39.4,33.7,19.3,11.7,6.4,23.6,52.7
398,Suriname,437.4,383,417.7,584.5,945.9,1002.8,794.8,484.1,242.6,145.8,88.1,105.3,469.3
399,Lake Titicaca,1424.9,1192.7,995,590.4,378.7,210.5,131.7,110.4,93.9,137.6,135.7,519,493.4
400,Lake Vattern,21.8,0.1,129.2,107.2,49.2,27.2,16.3,12,8,16.5,39.2,17.1,37
401,Great Salt Lake,13.1,47.5,70.9,156.4,183.2,126.8,96.3,70.1,42.7,24.3,13.7,13.3,71.5
402,Lake Taymur,144.7,0,0,0,0,2947.2,1277.6,659.7,502.8,260.1,157.1,94.9,503.7
403,Daryacheh-Ye Orumieh,31.2,20.6,101.3,305.5,308,147.6,93.6,69.4,42.8,25.3,27.5,23.4,99.7
404,Van Golu,23.6,0.1,25.4,223.6,275.7,97.8,59,36.8,22.5,23,46.1,15.5,70.8
405,Ozero Sevan,1.7,0.1,0.8,15.4,21.4,11.2,6.2,4.2,2.6,2.6,2.8,1.2,5.8
